,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
266,266,HS92_267,Gennevilliers 92230 (Le Village),"Achat maison 6 pièces 161 m², Gennevilliers - 770 000 €",770 000 €,"160,54 m²",6 pièces,4 chambres,,,,1 terrasse,,4 672 €/m²,Réf. de l’annonce : 15817,Publiée le 16 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 161 m²,"Village de Gennevilliers. A l'abri des regards indiscrets, venez découvrir cette superbe maison en excellent état emprunt du charme de l'ancien. Au rez-de-chaussée, vous serez séduits par sa cuisine dinatoire faite sur mesure, son grand salon baigné de lumière zénithale donnant un accès direct à la terrasse. Un dégagement vous amènera à la buanderie, l'accès à la cave, un dressing, un WC et un espace nuit idéal et chaleureux pour accueillir vos proches. Au premier étage, vous trouverez un bureau et trois chambres dont une suite parentale avec salle de bain privative et un grand dressing, une salle d'eau et un second WC. A proximité du métro , proche des commerces et écoles dans une rue semi-piétonne."
267,267,HS92_268,Puteaux 92800 (Centre-ville),"Achat maison 4 pièces 205 m², Puteaux - 1 695 000 €",1 695 000 €,205 m²,4 pièces,3 chambres,,,,,,8 000 €/m²,Réf. de l’annonce : 250,Publiée le 15 oct. 2020,Modifiée le 28 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 205 m²,"MAISON PUTEAUX QUARTIER CENTRE VILLE TRAM T2. Idéalement placée dans une rue calme à quelques pas de la gare de Puteaux et des commerces du centre-ville, nous vous proposons une belle demeure familiale comprenant une maison principale type meulière d'une superficie de 144m² et deux dépendances d'environ 40m² chacune en parfait état totalisant aujourd'hui 205m² habitables.
La maison principale propose : au niveau de l'entrée un beau séjour salle à manger lumineux offrant une vue dégagée sur la Tour Eiffel, une agréable cuisine séparée et un WC invité. A l'étage deux chambres profitant également d'une belle vue dégagée se partagent une grande salle de bains avec WC, une chambre parentale de 22m² et sa salle d'eau au niveau inférieur ainsi qu'un salon véranda en rez-de-jardin donnant sur une agréable terrasse de plain pied et son jardin parfaitement exposé de 150m² sur lequel se trouvent les deux dépendances.
Un projet d'extension (accordé par la mairie) portant la superficie totale à 350m² dont 123m² de plus sur le jardin de la maison principale est consultable à l'agence.
Maison pleine de charme, aux belles prestations et très bien entretenue.
INDIVIS Immobilier, agence immobilière sur-mesure vous accueille du Lundi au Samedi de 09H30 à 19H30 au 4, rue des Bas Rogers 92800 Puteaux. Vous pouvez retrouver toutes nos annonces sur notre site internet ou contacter directement l'agence. dont 3.35 % honoraires TTC à la charge de l'acquéreur."
268,268,HS92_269,La Garenne-Colombes 92250 (Centre Sud),"Achat maison 6 pièces 171 m², La Garenne-Colombes - 1 199 000 €",1 199 000 €,171 m²,6 pièces,3 chambres,3 parkings intérieurs,Jardin de 100 m²,,1 terrasse,,6 836 €/m²,Réf. de l’annonce : 31230040,Publiée le 14 oct. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 171 m²,"LA GARENNE COLOMBES / MARCEAU

Maison contemporaine de 171 m² refait à neuf par un architect. 
Elle se compose, au rez-de-chaussé d'une entrée, une salle à manger, un séjour donnant sur une terrase de 50m², une cuisine ouverte aménagée et équipée et un wc séparé.
Au 1er niveau : 1 chambre avec salle d'eau, dressing et balcon, une seconde chambre est possible et un wc séparé. 
Au second niveau une suite parentale avec douche, baignoire et wc.
La maison dispose d'un sous-sol avec une pièce à aménager en (salle de sport, salle de cinéma, salle de jeux), une chaufferie, une buanderie, un wc, une pièce d'eau à aménagée. 

Le bien est équipé d'un adoussiceur d'eau, un aspirateur centralisé, de volets roulants éléctrique.

3 places de stationnement en intérieur.

Calme absolue, ensoleillement direct, préstation haut de gamme.


Non sumis au statut de la copropriété
Prix de Vente : 1.169.000€ FAI dont 2,57% d'honoraires à la charge de l'acquereur.

Building Partners, fort d'une expertise de plus de 20 ans, est spécialisé dans la transaction de biens ""Familiaux de Standing"" et bénéficie d'implantations de choix dans l'ouest parisien. C’est avec plus de 450 appartements, maisons et hôtels particuliers que Building Partners offre le plus large choix de biens à la vente. 65, rue Président wilson 92300 Levallois (33) 1.47.31.01. 74."
269,269,HS92_270,Issy-les-Moulineaux 92130 (Les Epinettes - Le Fort - Les Hauts d'Issy),"Achat maison 5 pièces 90 m², Issy-les-Moulineaux - 630 000 €",630 000 €,90 m²,5 pièces,3 chambres,,Jardin,,,,6 778 €/m²,Réf. de l’annonce : 3765,Publiée le 14 oct. 2020,Modifiée le 7 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Issy Les Moulineaux - 5 pièce(s) - 90 m². HAUTS D'ISSY - Maison 5 pièces de 90 m² habitables des années 1970 sur un terrain de 84 m². Comprenant au rez-de-chaussée une entrée, un dégagement, une cuisine, une chambre, une salle d'eau avec WC et un garage. Au 1er étage un dégagement, un séjour, une cuisine ouverte, deux chambres, une salle de bains et un WC séparé. La maison dispose d'une cour à l'avant et d'une cave de 39 m² environ et des combles aménageable. Agrandissement possible 'zone Ueb 9 mètres au faitage maximum' et en zone carrières. Quartier calme et pavillonnaire à proximité du RER C station ISSY et de la gare SNCF de Clamart avec la future ligne 15.
Contactez nous pour organiser une VISITE VIRTUELLE ou en VISIO.
dont 3.28 % honoraires TTC à la charge de l'acquéreur."
270,270,HS92_271,Nanterre 92000 (Mont Valérien),"Achat maison 4 pièces 90 m², Nanterre - 598 000 €",598 000 €,90 m²,4 pièces,3 chambres,,,,Terrasse,,6 422 €/m²,,Publiée le 14 oct. 2020,Réf. de l’annonce : 248182RAV,Descriptif de cette maison à vendre de 4 pièces et 90 m²,"Maison Individuelle - Nanterre 4 pièce(s) 90 m2. Belle maison familiale individuelle - Elle se compose sur le premier niveau d'une entrée désservant 3 chambres ainsi qu'une salle d'eau avec WC, et sur le niveau supérieur une grande cuisine dinatoire entièrement équipée ainsi qu'une pièce de vie avec accès direct à la terrasse. Le sous-sol a été aménagé afin d'y prévoir un espace buanderie ainsi que toute fonction que vous jugerez utile.
Cette maison se situe dans un quartier calme connaissant de constente amélioration.
Pour visiter et vous accompagner dans votre projet contactez Julie RAVENET au Voir le téléphone ou par courriel à Contacter 
Cette présente annonce a été rédigée sous la responsabilité éditoriale de Julie RAVENET agissant sous le statut d'agent commercial immatriculé au RSAC de Nanterre sous le numéro 833 058 720
Mandat réf: 248182 - Le professionnel garantit et sécurise votre projet immoblier.
SAS PROPRIETES PRIVEES - ZAC du chêne ferré - 44 allée des cinq continents - 44120 VERTOU - Carte professionnelle CPI 4401 2016 000 010 388 CCI Nantes-Saint Nazaire. RCS Nantes 487 624 777 - dont 3.46 % honoraires TTC à la charge de l'acquéreur dont 3.46 % honoraires TTC à la charge de l'acquéreur."
271,271,HS92_272,Clamart 92140 (Galvents - Corby),"Achat maison 5 pièces 140 m², Clamart - 960 000 €",960 000 €,140 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,6 643 €/m²,Réf. de l’annonce : 10130,Publiée le 14 oct. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 140 m²,"CLAMART : A proximité des transports, du bois et du centre-ville, belle maison de 140m² édifiée sur un terrain de 432m². Elle se compose, d'un séjour traversant, une cuisine séparée, un bureau, un wc séparé. Au premier étage 3 chambres, une salle de bains avec baignoire et douche, un wc séparé et un dressing. Au deuxième étage, une salle de jeu. Au sous-sol, une grande buanderie, un grand garage, une cave ainsi qu'une suite parentale. Vous serez séduit par la vue imprenable sur tout Paris. Toute l'équipe Century21 reste à votre disposition pour vous faire visiter cette belle maison et vous présenter le quartier. Afin d'assurer la sécurité de nos clients acquéreurs et vendeurs, nous vous demandons lors des visites de porter un masque et d'éviter de toucher tout(e) surface, meuble et objet."
272,272,HS92_273,Rueil-Malmaison 92500 (Richelieu - Chataigneraie),"Achat maison 10 pièces 290 m², Rueil-Malmaison - 1 780 000 €",1 780 000 €,290 m²,10 pièces,6 chambres,1 place de parking,Jardin,,1 terrasse,,5 959 €/m²,Réf. de l’annonce : 2942,Publiée le 13 oct. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 290 m²,"MAISON DE CHARME SECTEUR PERE JOSEPH - 10 PIECES. Proche centre-ville, dans un domaine privé, Maison de charme d'environ 300m2 offrant 6 chambres. Elle se compose d'une entrée, d'un beau volume de réception d'environ 110m2, de plain-pied sur jardin et terrasse, d'une cuisine et arrière-cuisine, d'un espace parental avec salle de bains, salle d'eau et dressing. Au 1er étage : un double séjour avec accès terrasse de 90m2, d'un bureau, d'une cuisine et arrière-cuisine, d'une salle d'eau avec WC. Au 2sd étage : 4 chambres, salle de bains. Combles et cave ancienne. Excellente sectorisation scolaire."
273,273,HS92_274,Colombes 92700 (Henri Martin Estienne d'Orves),"Achat maison 5 pièces 169 m², Colombes - 1 150 000 €",1 150 000 €,169 m²,5 pièces,4 chambres,,Jardin,,Terrasse,,6 805 €/m²,Réf. de l’annonce : 836578,Publiée le 10 oct. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 169 m²,"Vente Maison/villa 5 pièces. iad France - Laurent TALBOT (Voir le téléphone ) vous propose : La plage à Colombes !!
Située au coeur de Colombes, quartier Europe, à 13 minutes de la Gare de La Garenne-Colombes et à 6 minutes de l'arret du T2 Victor Basch, cette superbe maison de 1995 saura vous séduire par la qualité de ses prestations intérieures, mais également par le coté unique de ses extérieurs.
A l'intérieur, vous entrerez par la pièce principale, un spectaculaire salon de 60M2 environ traversant Nord-Sud desservi par deux terrasses, doté d'une cheminée et d'un véritable coin bar. Cette pièce appelle à la convivialité et au partage, sans aucun doute !
A l'étage, vous trouverez quatre très belles chambres, dont une sous-combles, toutes décorées avec grand soin et matériaux haut de gamme. Une mention spéciale pour le dressing de la chambre des parents, un bijou !
Au sous-sol, trois espaces bien distincts, entre atelier, salle de sport et garage. De quoi répondre aux besoins de toute la famille.
Le clou de la visite sera très certainement l'espace jardin, organisé comme une véritable plage, avec ses transats, sa piscine, mais également son sa cuisine d'extérieur.
Les chaudes soirées d'été s'y annoncent fort sympathiques !
Alors n'hésitez plus et venez visiter avec moi votre futur maison ...
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 319 et GES C indice 18. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Laurent TALBOT (ID 21618), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 825233539.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
274,274,HS92_275,Clamart 92140 (Galvents - Corby),"Achat maison 5 pièces 106 m², Clamart - 830 000 €",830 000 €,106 m²,5 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,7 830 €/m²,Réf. de l’annonce : 4027,Publiée il y a plus de 2 mois,Modifiée le 29 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 106 m²,"CLAMART. Maison rénovée récemment sur une parcelle de 288m2 comprenant une entrée, un séjour donnant sur terrasse et jardin, une cuisine aménagée et équipée, quatre chambres, une salle d'eau. Sous sol total, garage, buanderie
Jardin arboré au calme, sans vis à vis."
275,275,HS92_276,Suresnes 92150 (Carnot - Gambetta),"Achat maison 7 pièces 150 m², Suresnes - 1 180 000 €",1 180 000 €,150 m²,7 pièces,5 chambres,2 places de parking,Jardin,,1 terrasse,,7 667 €/m²,Réf. de l’annonce : 1780,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 7 pièces et 150 m²,"Maison Suresnes 7 pièces 150m² + Jardin + Terrasse + Garage. Carnot-Gambetta. Votre agence vous propose à l'entrée du centre ville une très belle maison de 150m² habitables sur 3 niveaux.
Belles réceptions : hall d'entrée, un spacieux séjour, une salle à manger, une cuisine dînatoire aménagée et équipée, 4 belles chambres dont une suite parentale munie de son dressing et de sa pièce d'eau, une chambre avec mezzanine, 2 salles de douche. Un studio indépendant au sous-sol, une buanderie, une terrasse, un jardin, un garage fermé avec porte électrique complètent cette maison.
Cette belle maison est située à deux pas du centre ville, des transports (3mn du tramway et 5mn du train, des écoles 3mn) et des commerces. Maison de standing. dont 2.61 % honoraires TTC à la charge de l'acquéreur."
276,276,HS92_277,Colombes 92700 (Europe),"Achat maison 8 pièces 200 m², Colombes - 630 000 €",630 000 €,200 m²,8 pièces,6 chambres,,Jardin,,,,3 150 €/m²,Réf. de l’annonce : 2166,Publiée il y a plus de 2 mois,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 200 m²,"Maison Colombes 8 pièce(s). Très jolie maison de style, typique des années 50. De plain-pied sur sous-sol total , cette maison propose une surface habitable d'environ 200 m². Construite sur une parcelle avec arbres fruitiers de 439 m² dans une voie sans issue calme à proximité de l'Ile Marante et du Parc Pierre Lagravère, ainsi que du Stade Yves du Manoir. Deux terrasses encadrent la maison. Le niveau de plain-pied est un rez-de-chaussée surélevé, constitué d'un grand séjour, de trois chambres dont une suite parentale avec sa propre salle d'eau, d'une cuisine, d'une salle de bain et d'un WC. Au sous-sol faisant office de rez-de-jardin et possédant sa propre entrée, se trouvent une cuisine avec coin repas, trois chambres, une salle d'eau, une chaufferie et un atelier avec débarras.
Possibilité de collocation.
Proche de l'A86 et à 2 minutes à pied des écoles, cette maison familiale est à 30 minutes de Saint-Lazare en transports en commun et à 30 minutes de la Porte Maillot en voiture.
A visiter RAPIDEMENT.
Contact : François Joly au Voir le téléphone
RSAC 523 278 908"
277,277,HS92_278,Garches 92380 (Porte Jaune - Petit Garches),"Achat maison 3 pièces 90 m², Garches - 710 000 €",710 000 €,90 m²,3 pièces,1 chambre,,Jardin,,,,7 889 €/m²,Réf. de l’annonce : 1191,Publiée il y a plus de 2 mois,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 90 m²,"Maison Garches 3 pièce(s) 90 m2. Votre agence Laforêt vous propose, à Garches en limite de Saint-Cloud, à 10mn à pied de la Gare de Garches Marnes-La-Coquette et des commerces, une petite maison atypique et pleine de potentiel sur une parcelle de 385m2.
Cette maison est composée d'un RdC surélevé de 50m2 comprenant un salon traversant (Nord Sud), une chambre, une cuisine intégrée, une salle d'eau avec douche à l'italienne et des WC.
En dessous, sans connexion existante pour le moment avec le RdC surélevé, vous trouverez une annexe de 40m2 qui pourra être utilisée à votre convenance en chambre d'ado ou labo.
Les extérieurs, dont une grande terrasse en bois, permettent de trouver soleil ou fraîcheur au gré des saisons avec différentes orientations.
Possibilité de stationner deux véhicules."
