,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
601,181,SSD93_605,Saint-Denis 93200 (Romain Rolland),"Achat maison 4 pièces 75 m², Saint-Denis - 284 900 €",284 900 €,75 m²,4 pièces,2 chambres,,Jardin,,,,3 799 €/m²,Réf. de l’annonce : 348,Publiée le 28 nov. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 75 m²,"MAISON A RÉNOVER AVEC JARDIN PROCHE DU CENTRE VILLE. AVEC POSSIBILITÉ DE SURÉLÉVATION D'UN NIVEAU.
A 3 minutes à pieds du Parc de la Légion d'honneur et 10 minutes du centre ville et des deux métros 13 Basilique Saint-Denis et Porte de Paris. La maison comprend un double séjour, une cuisine indépendante, deux chambres, une salle de bains, un grenier et une cave en sous sol total. Jardinet sur l'avant et grand jardin clos sur l'arrière avec place de stationnement pour deux voitures. La maison a besoin d'être ren et rajeunie."
602,182,SSD93_606,Gagny 93220 (Plateau - Franceville),"Achat maison 3 pièces 47 m², Gagny - 241 500 €",241 500 €,"46,86 m²",3 pièces,2 chambres,,Jardin,,,,5 154 €/m²,Réf. de l’annonce : 2364,Publiée le 27 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 47 m²,"GAGNY 93220, limite LE RAINCY, à PROXIMITE DU ROND POINT DES LIMITES, venez visiter cette maison ancienne sur 334m² de terrain permettant de nombreux projets (extension, rénovations, ...). Dessinez vos projets !!!"
603,183,SSD93_607,Romainville 93230 (Bas Pays),"Achat maison 10 pièces 290 m², Romainville - 1 365 000 €",1 365 000 €,290 m²,10 pièces,5 chambres,,,,1 terrasse,,4 483 €/m²,Réf. de l’annonce : 24162,Publiée le 27 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 290 m²,"93230 ROMAINVILLE PROXIMITE PARC DE ROMAINVILLE Belle maison familiale de 290 M2 au sol. Elle comprend, au Rez de Chaussée, un vaste hall d'entrée, des toilettes Au 1 Niveau, entrée, double réception donnant sur un grand balcon, une belle cuisine indépendante donnant sur un grand balcon Chambre parentale, salle de bain, toilettes, Au 2 eme niveau, quatre chambres, deux salles de bain, Au dernier étage magnifique espace avec une très belle hauteur de plafond Sous-sol aménagé, garage , grand jardin"
604,184,SSD93_608,Les Pavillons-sous-Bois 93320 (Coquetiers),"Achat maison 10 pièces 211 m², Les Pavillons-sous-Bois - 636 000 €",636 000 €,211 m²,10 pièces,7 chambres,1 place de parking,Jardin,,,,3 014 €/m²,Réf. de l’annonce : 20145,Publiée le 26 nov. 2020,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 211 m²,"Les Pavillons-Sous-Bois secteur Basoche, à deux minutes à pieds de la ligne de bus 105 et cinq minutes des lignes 146 et N45. A dix dix minutes à pied du tramway T4 « Allée de la Tour Rendez-vous » et à deux minutes du groupe scolaire Tabarly (école et collège). Une belle maison moderne bâti sur un sous-sol total. Ideal pour une grande famille, division ou investissement. Une cour a l'avant et un jardin à l'arrière de la maison, le tout sur 370 m² de terrain."
605,185,SSD93_609,Gournay-sur-Marne 93460,"Achat maison 6 pièces 157 m², Gournay-sur-Marne - 549 000 €",549 000 €,157 m²,6 pièces,4 chambres,4 places de parking,Jardin,,Terrasse,,3 497 €/m²,Réf. de l’annonce : 930024891,Publiée le 19 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 157 m²,"Maison. Charme et une vue sur le jardin, caractérisent cette belle maison.
Bati sur vide sanitaire, ce pavillon de construction traditionnelle s'étend sur 513m² de terrain, il offre une superficie habitable de 157m² composée de 6 pièces principales dont 4 chambres, un séjour avec cheminée, une salle à manger, une cuisine aménagée et équipée, une buanderie, un grand dressing et/ou bureau, 4 chambres, une salle de bains, une salle d'eau, deux W.C, répartis sur 2 niveaux. Terrasses, garage.
Proche Bords de Marne de Gournay sur Marne, petite ville pleine de charme avec nombreux commerces.
Rare et exceptionnel pour le secteur.
Cimm Immobilier Gournay-sur-Marne - Mme Bouchra FRIH Bouchra - Voir le téléphone - Voir le téléphone - Plus d'informations sur (lien supprimé)"
606,186,SSD93_610,Livry-Gargan 93190 (Gargan),"Achat maison 5 pièces 120 m², Livry-Gargan - 450 000 €",450 000 €,"119,79 m²",5 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,3 757 €/m²,Réf. de l’annonce : 20309,Publiée le 14 nov. 2020,Modifiée le 21 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 120 m²,"LIVRY GARGAN, à six minutes à pied du tram train T4 « Gargan », à huit minutes du Lycée René Cassin et de l'école Bayard et à 300 mètres du Carrefour Market. Un grand pavillon comprenant : une entrée avec couloir et nombreux placards, un double séjour, salle à manger, cuisine américaine, quatre belles chambres, deux salles d'eau et une salle de bains. Le tout sur sous-sol total, garage et un beau jardin de 377 m2."
607,187,SSD93_611,Drancy 93700 (Le Petit Drancy),"Achat maison 3 pièces 47 m², Drancy - 279 000 €",279 000 €,"47,06 m²",3 pièces,2 chambres,1 place de parking,Jardin,,,,5 929 €/m²,Réf. de l’annonce : 15205,Publiée le 13 nov. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 47 m²,"DRANCY. Superbe construction pour ce pavillon sur sous sol total avec garage, deux chambres possibilité trois. Un jardin sans vis à vis."
608,188,SSD93_612,Neuilly-sur-Marne 93330 (Carnot - République),"Achat maison 3 pièces 48 m², Neuilly-sur-Marne - 260 000 €",260 000 €,48 m²,3 pièces,2 chambres,,Jardin,,,,5 417 €/m²,Réf. de l’annonce : 852425,Publiée le 7 nov. 2020,Modifiée le 10 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 48 m²,"Vente Maison/villa 3 pièces. iad France - Julie AUREL (Voir le téléphone ) vous propose : **12 minutes en bus du RER A Neuilly Plaisance** Dans une rue calme et pavillonnaire, maison individuelle 3 pièces 48m2 environ SURELEVEE d'un SOUS-SOL TOTAL sur une parcelle de 450m2 environ. Elle se compose d'une entrée AVEC PLACARD DE RANGEMENT, un séjour, une cuisine, deux chambres, une salle de bain et wc séparé. Chaudière FRISQUET neuve. Quelques travaux de rénovation sont à prévoir, Maison à fort potentiel!! Vidéos et visite en visio sur demande.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE et GES vierges. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Julie AUREL (ID 19120), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de MELUN sous le numéro 820781342.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
609,189,SSD93_613,Livry-Gargan 93190 (Centre-ville),"Achat maison 6 pièces 135 m², Livry-Gargan - 375 000 €",375 000 €,135 m²,6 pièces,4 chambres,1 place de parking,Jardin,,,,2 778 €/m²,Réf. de l’annonce : 010074E1R2OE,Publiée le 31 oct. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 135 m²,"Maison Livry Gargan 6 pièce(s) 135 m2. Dans secteur pavillonnaire CHANZY / BOULLOCHE, calme et proche de toutes commodités, transports (T4/BUS) et écoles, Pavillons des années 1990, refait à neuf, édifiée sur une parcelle de 200 m², . . Elle comprend au rez-de-chaussée : entrée, cuisine entièrement équipée et aménagée , double séjour (30 m²) donnant sur le jardin, spacieuse suite parentale avec douche à l'italienne et des WC séparé. A l'étage: trois chambres, un bureau et une salle d'eau avec WC.. Un sous-sol total vient compléter l'ensemble.. Elle vous séduira par ses prestations de qualités et ses volumes généreux. . Coup de coeur assuré! Pour plus d'information, n'hésitez pas à prendre contact avec l'agence."
610,190,SSD93_614,Livry-Gargan 93190 (La Poudrerie),"Achat maison 6 pièces 148 m², Livry-Gargan - 436 000 €",436 000 €,"147,91 m²",6 pièces,4 chambres,4 places de parking,Jardin,,1 terrasse,,2 948 €/m²,Réf. de l’annonce : 20295,Publiée le 31 oct. 2020,Modifiée le 15 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 148 m²,"LIVRY-GARGAN, Dans un secteur pavillonnaire calme, à quatre minutes de l'école maternelle Tourville, dix minutes du collège Lucie Aubrac, douze minutes de l'arrêt de bus 147, sept minutes en voiture de la gare RER B Sevran-Livry, cinq minutes du Cora et trois minutes du Lidl Venez découvrir ce charmant pavillon comprenant : au rez de chaussée : un double séjour avec cuisine ouverte de 42 m². A l'étage : un palier donnant sur quatre belles chambres et une salle de bains. Combles aménageables et dépendance de 32m2. Le tout sur une parcelle de 404 m2."
611,191,SSD93_615,Montfermeil 93370 (Les Oiseaux),"Achat maison 6 pièces 120 m², Montfermeil - 731 500 €",731 500 €,120 m²,6 pièces,4 chambres,10 places de parking,Jardin,,,,5 833 €/m²,Réf. de l’annonce : 009042E1R1MR,Publiée le 30 oct. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Maison. Une belle meulière édifié sur une parcelle de 1892m² comprenant un sous-sol, au rez-de-chaussée, un salon/salle à manger, une cuisine indépendante, une chambre, un wc.. A l'étage, un dégagement, 3 chambres et une salle de bains avec wc.. Un atelier attenant à la maison de 55m² et une dépendance en fond de parcelle de 120m² viennent compléter ce bien.. . Division foncière possible !!"
612,192,SSD93_616,Villemomble 93250 (Les Coquetiers),"Achat maison 6 pièces 141 m², Villemomble - 555 000 €",555 000 €,"141,18 m²",6 pièces,3 chambres,1 place de parking,Jardin,,,,3 931 €/m²,Réf. de l’annonce : 692,Publiée le 30 oct. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 141 m²,"Maison. Dans votre agence Dolce Casa Immobilier, à Villemomble une maison meulière très bien entretenue à proximité des écoles, et de la gare du Raincy.
Cette maison est composée au rez de chaussée : d'une entrée, un double séjour, une cuisine équipée et aménagée et un wc indépendant.
A l'étage : 3 chambres, une salle de bain avec wc et un placard.
Au dernier étage une salle de jeu avec rangements.
Très bon état général
Ce bien est complété par un grand jardin, un stationnement ainsi qu'un rez-de-jardin.
Contactez votre agence Dolce Casa Immobilier au Voir le téléphone"
613,193,SSD93_617,Gagny 93220 (Jean Moulin),"Achat maison 5 pièces 97 m², Gagny - 339 000 €",339 000 €,97 m²,5 pièces,3 chambres,1 parking intérieur,Jardin de 350 m²,,,,3 495 €/m²,Réf. de l’annonce : 32966042,Publiée le 29 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 97 m²,"NOUS RESTONS DISPONIBLES POUR VOUS RENSEIGNER OU EFFECTUER L'ESTIMATION DE VOTRE BIEN, MAIS LES VISITES NE SONT PLUS AUTORISEES JUSQU'A NOUVEL ORDRE :

Le Coach Immobilier vous propose, 

Un pavillon d'habitation d'environ 100m² qui se compose:

Au rez-de-chaussée, une entrée donnant accès à une cuisine séparée entièrement équipée et aménagée, un double séjour lumineux de 32m² ainsi qu'un WC séparé.

A l'étage, 3 belles chambres, une salle de bains spacieuse avec WC ainsi un placard donnant accès au grenier.

La maison s'accompagne d'un garage de 22m² et de plusieurs places extérieurs.

Le tout sur un terrain de 406m²!

Familles à vos visites!"
614,194,SSD93_618,Aubervilliers 93300 (Maladerie - Emile Dubois),"Achat maison 5 pièces 78 m², Aubervilliers - 400 000 €",400 000 €,"78,40 m²",5 pièces,4 chambres,,Jardin,,,,5 102 €/m²,Réf. de l’annonce : 503,Publiée le 28 oct. 2020,Modifiée le 29 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 78 m²,"Maison Aubervilliers 3 pièce(s). A vendre à Aubervilliers, maison d'habitation élevée en partie sur cave et en partie sur terre plein sur un terrain de 405m² .
La maison mesure 87.88 m² au sol pour 78.4 surface carrez.
La maison est composée sur le premier niveau d'une entrée, d'une cuisine, d'une salle d'eau, d'une salle à manger, de deux chambres, d'un wc séparé et au premier niveau de deux autres chambres.
Une petite construction à coté à usage de garage, buanderie, jardin."
615,195,SSD93_619,Aubervilliers 93300 (Maladerie - Emile Dubois),"Achat maison 4 pièces 95 m², Aubervilliers - 445 000 €",445 000 €,"94,56 m²",4 pièces,3 chambres,,Jardin,,,,4 706 €/m²,Réf. de l’annonce : 504,Publiée le 28 oct. 2020,Modifiée le 29 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 95 m²,"Maison Aubervilliers 4 pièce(s). A vendre à Aubervilliers un pavillon d'une surface de 94,56 m² divisé en trois lots.
au rez-de-chaussée : une entrée, deux chambres, une salle d'eau, un séjour, une cuisine, et wc.
Au premier étage : Une cuisine, un séjour, une salle d'eau avec wc.
Au second étage, trois chambres.
Vous trouverez sur ce terrain de 416 m² une courette devant le pavillon et un jardin à l'arrière sur lequel se trouve une dépendance.
Deux caves et à proximité un parking en sous-sol complète le bien."
616,196,SSD93_620,Le Bourget 93350 (Edouard Vaillant),"Achat maison 9 pièces 295 m², Le Bourget - 780 000 €",780 000 €,295 m²,9 pièces,5 chambres,11 places de parking,Jardin,,2 terrasses,,2 644 €/m²,Réf. de l’annonce : 159_11368,Publiée le 26 oct. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 9 pièces et 295 m²,"Le Bourget, maison de 295 m2 sur 733 m2 de terrain. Venez découvrir cette très grande maison de construction robuste et traditionnelle de 295 m2 habitables sur 2 niveaux et un terrain de 733 m2.
Au rez-de-chaussée, une entrée de 42 m2, un salon de 46 m2, une chambre, une salle de bains et une cuisine.
A l'étage, cinq grandes chambres, un palier, un salon de 65 m2, une cuisine, une salle de bains, des wc séparés, deux grands balcons.
Double vitrage, chauffage électrique, il y a le gaz dans la maison. Isolation récente des combles, mise au goût du jour à prévoir.
Cette maison peut être aménagée différemment, par exemple cabinet médical ou bureaux, appartements à l'étage.
Pour le stationnement, deux box, trois places extérieures à l'avant de la maison et possibilité de dix autres à l'arrière.
Annonce rédigée par Sandrine Huberty Voir le téléphone ou s.huberty@i-particuliers - Annonce rédigée et publiée par un Agent Mandataire -"
617,197,SSD93_621,Bagnolet 93170,"Achat maison 6 pièces 130 m², Bagnolet - 699 900 €",699 900 €,130 m²,6 pièces,4 chambres,,,,Terrasse,,5 384 €/m²,Réf. de l’annonce : ML1-1273,Publiée le 26 oct. 2020,Modifiée le 10 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 130 m²,"Maison de 6 pièces proche Paris. VISITE VIRTUELLE DISPONIBLE - CONTACTEZ NOUS.
Bagnolet 93170 ""Esprit Campagne à Paris"". Au cœur d'un quartier verdoyant et paisible, jouxtant le parc Jean Moulin, surprenante maison de 130m² au sol avec des volumes généreux. Son entrée dessert une pièce de vie profitant de 4 mètres de hauteur sous plafond baignée de lumière du fait de sa verrière; une cuisine US salle à manger, petit espace buanderie, un wc, un espace bureau, un salon TV donnant sur le jardin terrasse et pouvant se transformer aisément en 4ème chambre et une chambre parentale avec verrière et puits de lumière.
Au second étage la passerelle avec petit boudoir cosy ouvert sur une petite terrasse distribue deux chambres d'environ 20m² et 12m², une salle de bains et un placard.
Le toit plat de cette maison a été aménagée en terrasse d'un quinzaine de mètres carré avec des vues à l'horizon. (Extension de 12m² envisageable).
Nous vous informons que conformément à l'article L. 561-5 du Code Monétaire et Financier, une pièce d'identité vous sera demandée avant chaque visite."
618,198,SSD93_622,Saint-Denis 93200 (Franc-Moisin - Bel-Air),"Achat maison 4 pièces 70 m², Saint-Denis - 320 000 €",320 000 €,70 m²,4 pièces,3 chambres,,,,,,4 571 €/m²,Réf. de l’annonce : 101,Publiée le 25 oct. 2020,Modifiée le 25 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 70 m²,"Dans la périphérie dionysienne et aux portes de Paris. A proximité de tout transports comme le tram (T8) ou encore le métro (M13) et proche de l'autoroute A1 vous permettent de rejoindre paris en quelques minutes.

Une demeure de 75m2 sur trois niveaux possédant, un double séjour traversant, une cuisine aménagée ainsi qu'un toilette en rez-de-chaussée. A l'étage, se trouvent trois chambres et une salle d'eau.
Pour couronner le tout, cette maison offre un sous sol total et une cours de 15m2.

Rare dans la ville de Saint Denis et dans un quartier très prisé, cette perle rare vous permettra grâce à une petite randonnée longeant le canal de rejoindre paris en un temps records.

Venez visiter sans plus attendre une maison qui n'attend plus que vous."
